days since 1900-1-1, spei
1990-11-16, -0.57488
1990-12-16, -1.1947
1991-01-16, -0.72664
1991-02-15, -0.66513
1991-03-16, 2.2389
1991-04-16, -0.99174
1991-05-16, -0.54958
1991-06-16, 0.81244
1991-07-16, 0.90286
1991-08-16, 0.82907
1991-09-16, -0.48821
1991-10-16, -0.21569
1991-11-16, -1.2878
1991-12-16, 0.42085
1992-01-16, -0.20748
1992-02-15, 1.4225
1992-03-16, 0.65653
1992-04-16, -1.911
1992-05-16, -0.4648
1992-06-16, 0.50998
1992-07-16, 0.99531
1992-08-16, -1.803
1992-09-16, -0.83579
1992-10-16, 0.8722
1992-11-16, -1.2037
1992-12-16, 1.0945
1993-01-16, 1.6453
1993-02-15, 1.3383
1993-03-16, 0.40905
1993-04-16, -1.2837
1993-05-16, -1.1557
1993-06-16, -0.88686
1993-07-16, 1.1977
1993-08-16, 0.27656
1993-09-16, -0.82695
1993-10-16, -0.41371
1993-11-16, 0.031142
1993-12-16, -0.49179
1994-01-16, -0.67603
1994-02-15, 0.55257
1994-03-16, -0.42798
1994-04-16, -0.13057
1994-05-16, 1.221
1994-06-16, -1.7153
1994-07-16, 1.1807
1994-08-16, -1.508
1994-09-16, 1.0381
1994-10-16, 0.49307
1994-11-16, 1.0086
1994-12-16, -0.14449
1995-01-16, 1.9618
1995-02-15, -0.55649
1995-03-16, 1.9206
1995-04-16, -0.18298
1995-05-16, 1.5773
1995-06-16, 0.50998
1995-07-16, -0.072928
1995-08-16, -0.81036
1995-09-16, -0.83579
1995-10-16, -1.2933
1995-11-16, -1.2757
1995-12-16, -0.1208
1996-01-16, -0.48125
1996-02-15, 1.3485
1996-03-16, -0.38866
1996-04-16, -0.9318
1996-05-16, -0.099041
1996-06-16, -0.93141
1996-07-16, -0.39087
1996-08-16, -1.1889
1996-09-16, -0.053892
1996-10-16, 1.6083
1996-11-16, 0.89054
1996-12-16, 1.2928
1997-01-16, 1.1456
1997-02-15, -1.0317
1997-03-16, -1.4841
1997-04-16, -0.98743
1997-05-16, -2.148
1997-06-16, 0.74715
1997-07-16, 1.6129
1997-08-16, 0.89395
1997-09-16, 0.11464
1997-10-16, 0.010278
1997-11-16, 1.4386
1997-12-16, 1.0456
1998-01-16, 0.45309
1998-02-15, 2.3193
1998-03-16, 0.82759
1998-04-16, 1.2964
1998-05-16, 2.0981
1998-06-16, 2.1854
1998-07-16, 1.4332
1998-08-16, -0.039732
1998-09-16, 1.5624
1998-10-16, 0.54188
1998-11-16, 0.83959
1998-12-16, -0.50307
1999-01-16, 0.36779
1999-02-15, -0.49944
1999-03-16, 0.65398
1999-04-16, 1.3169
1999-05-16, 0.81805
1999-06-16, 1.9188
1999-07-16, 1.8852
1999-08-16, 2.297
1999-09-16, 1.0075
1999-10-16, -1.1046
1999-11-16, -0.011536
1999-12-16, -1.4967
2000-01-16, -0.26541
2000-02-15, 1.4439
2000-03-16, 0.18745
2000-04-16, 1.1521
2000-05-16, -0.49086
2000-06-16, 0.16046
2000-07-16, 2.2413
2000-08-16, 1.1926
2000-09-16, 0.46766
2000-10-16, 1.4875
2000-11-16, -0.18204
2000-12-16, -1.3917
2001-01-16, 1.0571
2001-02-15, 1.0413
2001-03-16, 0.47755
2001-04-16, 0.92498
2001-05-16, -1.7539
2001-06-16, -0.66922
2001-07-16, 1.487
2001-08-16, 0.97883
2001-09-16, 0.18132
2001-10-16, 0.1605
2001-11-16, 1.2387
2001-12-16, 0.031774
2002-01-16, -0.63428
2002-02-15, -1.2524
2002-03-16, -0.55485
2002-04-16, -0.14445
2002-05-16, 0.48873
2002-06-16, 0.50998
2002-07-16, 0.90286
2002-08-16, 1.6246
2002-09-16, 0.39368
2002-10-16, 0.24151
2002-11-16, 1.3348
2002-12-16, 1.0615
2003-01-16, -1.7167
2003-02-15, 0.49172
2003-03-16, -0.03861
2003-04-16, 1.2412
2003-05-16, 1.3102
2003-06-16, 0.79623
2003-07-16, 0.1288
2003-08-16, 1.4025
2003-09-16, 0.18132
2003-10-16, -0.48083
2003-11-16, 0.75479
2003-12-16, -0.048179
2004-01-16, -0.87959
2004-02-15, 1.0865
2004-03-16, -1.2609
2004-04-16, -1.1137
2004-05-16, -0.77859
2004-06-16, 0.74715
2004-07-16, 0.90286
2004-08-16, 1.2993
2004-09-16, -0.27885
2004-10-16, 2.4101
2004-11-16, 0.24895
2004-12-16, 1.5726
2005-01-16, 1.6037
2005-02-15, 1.0355
2005-03-16, 0.42882
2005-04-16, 0.45412
2005-05-16, 1.521
2005-06-16, 1.6313
2005-07-16, 0.29348
2005-08-16, 1.1827
2005-09-16, 1.2662
2005-10-16, 1.2835
2005-11-16, -0.1983
2005-12-16, -0.23584
2006-01-16, 0.29878
2006-02-15, -0.51898
2006-03-16, 1.1216
2006-04-16, 1.7982
2006-05-16, 0.72268
2006-06-16, -0.94029
2006-07-16, -1.7011
2006-08-16, 1.1328
2006-09-16, 0.42083
2006-10-16, 0.69226
2006-11-16, -0.64339
2006-12-16, -0.63924
2007-01-16, -0.59292
2007-02-15, -0.11444
2007-03-16, -1.2864
2007-04-16, -0.29419
2007-05-16, -0.36742
2007-06-16, 0.47507
2007-07-16, 0.60932
2007-08-16, 1.3747
2007-09-16, 1.1794
2007-10-16, 0.68312
2007-11-16, -0.92284
2007-12-16, -0.23803
2008-01-16, 1.5204
2008-02-15, -0.32711
2008-03-16, -1.1593
2008-04-16, -0.64263
2008-05-16, 0.27822
2008-06-16, -0.38119
2008-07-16, 1.1807
2008-08-16, 0.39588
2008-09-16, -0.29532
2008-10-16, -0.85955
2008-11-16, 0.55778
2008-12-16, -0.17914
2009-01-16, -1.4218
2009-02-15, 0.56627
2009-03-16, -0.64512
2009-04-16, -0.56725
2009-05-16, -0.51042
2009-06-16, 1.5758
2009-07-16, 0.90286
2009-08-16, 0.65111
2009-09-16, -0.22159
2009-10-16, 1.4844
2009-11-16, -0.82064
2009-12-16, 0.60981
2010-01-16, 0.74377
2010-02-15, 0.40918
2010-03-16, -0.65811
2010-04-16, 1.2852
2010-05-16, 1.4147
2010-06-16, 1.4283
2010-07-16, 1.753
2010-08-16, 2.2016
2010-09-16, 0.18132
2010-10-16, 1.6779
2010-11-16, 0.36299
2010-12-16, 1.8608
2011-01-16, -0.53772
2011-02-15, 0.35107
2011-03-16, 1.1765
2011-04-16, -0.079083
2011-05-16, 1.2701
2011-06-16, 1.9988
2011-07-16, 1.6629
2011-08-16, 1.8306
2011-09-16, 0.3316
2011-10-16, 1.0617
2011-11-16, 0.77423
2011-12-16, -0.89125
2012-01-16, -0.57035
2012-02-15, -0.97214
2012-03-16, 0.34446
2012-04-16, 1.2042
2012-05-16, -0.11163
2012-06-16, 1.2157
2012-07-16, 1.8332
2012-08-16, 0.082641
2012-09-16, -0.053892
2012-10-16, -0.040979
2012-11-16, 0.070203
2012-12-16, 0.6308
2013-01-16, -0.9059
2013-02-15, -0.79446
2013-03-16, -0.59339
2013-04-16, -1.1049
2013-05-16, -0.56919
2013-06-16, 0.20628
2013-07-16, 0.63973
2013-08-16, 1.6074
2013-09-16, 0.46766
2013-10-16, 0.12208
2013-11-16, -0.4792
2013-12-16, -1.3071
2014-01-16, -1.8459
2014-02-15, 0.006019
2014-03-16, -0.89912
2014-04-16, -0.62266
2014-05-16, -1.5868
2014-06-16, -0.08094
2014-07-16, -0.072928
2014-08-16, 0.86164
2014-09-16, 0.046623
2014-10-16, -0.4747
2014-11-16, -0.63614
2014-12-16, 1.2813
2015-01-16, -1.4946
2015-02-15, -1.2663
2015-03-16, -1.6964
2015-04-16, -0.25068
2015-05-16, 1.3378
2015-06-16, -0.30615
2015-07-16, 1.0762
2015-08-16, -0.3703
2015-09-16, 0.2965
2015-10-16, -1.1361
2015-11-16, 0.39194
2015-12-16, -0.035467
2016-01-16, 0.59238
2016-02-15, -1.5565
2016-03-16, 0.23472
2016-04-16, -0.8057
2016-05-16, 0.44425
2016-06-16, -0.35306
2016-07-16, 0.59913
2016-08-16, 0.97883
2016-09-16, 0.0082753
2016-10-16, 1.0656
2016-11-16, 0.16689
2016-12-16, 0.59395
2017-01-16, 1.6143
2017-02-15, 1.1548
2017-03-16, -0.88768
2017-04-16, 0.40761
2017-05-16, 0.72268
2017-06-16, 0.24275
2017-07-16, -0.42495
2017-08-16, 0.27656
2017-09-16, 0.43429
2017-10-16, -1.2178
2017-11-16, -0.78697
2017-12-16, -1.6195
2018-01-16, -0.53366
2018-02-15, -1.378
2018-03-16, 0.57873
2018-04-16, -0.35311
2018-05-16, 0.22524
2018-06-16, 0.19713
2018-07-16, -1.4286
2018-08-16, -0.06426
2018-09-16, 0.18132
2018-10-16, 0.20932
2018-11-16, 0.39977
2018-12-16, -0.37736
