days since 1900-1-1, spei
1990-11-16, -0.90741
1990-12-16, -1.3612
1991-01-16, -1.5306
1991-02-15, -1.785
1991-03-16, 0.51458
1991-04-16, 0.42494
1991-05-16, 0.69849
1991-06-16, 1.2036
1991-07-16, 1.8223
1991-08-16, -0.27967
1991-09-16, 0.23583
1991-10-16, 0.38321
1991-11-16, -0.84581
1991-12-16, -0.49152
1992-01-16, -0.63478
1992-02-15, 0.56154
1992-03-16, 0.75625
1992-04-16, 0.65979
1992-05-16, 0.51276
1992-06-16, 0.8291
1992-07-16, -0.012063
1992-08-16, -1.3698
1992-09-16, -0.62859
1992-10-16, 0.14867
1992-11-16, -0.90741
1992-12-16, 0.038618
1993-01-16, 1.3792
1993-02-15, 1.6814
1993-03-16, 1.5249
1993-04-16, 1.4842
1993-05-16, 1.2392
1993-06-16, 0.52961
1993-07-16, -0.373
1993-08-16, -1.1643
1993-09-16, -0.77533
1993-10-16, -0.40243
1993-11-16, -0.25095
1993-12-16, -0.75269
1994-01-16, -1.0172
1994-02-15, -0.42762
1994-03-16, -0.54491
1994-04-16, -0.5529
1994-05-16, -0.23496
1994-06-16, -0.04795
1994-07-16, -0.26937
1994-08-16, -0.093359
1994-09-16, 0.47064
1994-10-16, 0.092673
1994-11-16, 1.0468
1994-12-16, 0.42616
1995-01-16, 1.8611
1995-02-15, 1.2713
1995-03-16, 1.7645
1995-04-16, 1.5789
1995-05-16, 1.8046
1995-06-16, 1.2203
1995-07-16, 1.7593
1995-08-16, 0.46559
1995-09-16, 0.53536
1995-10-16, -1.0419
1995-11-16, -1.7009
1995-12-16, -1.3214
1996-01-16, -1.261
1996-02-15, 0.050735
1996-03-16, 0.010647
1996-04-16, 0.071414
1996-05-16, 0.08997
1996-06-16, 0.33945
1996-07-16, -0.92049
1996-08-16, -1.2656
1996-09-16, -0.86041
1996-10-16, 0.36228
1996-11-16, 0.95178
1996-12-16, 1.5264
1997-01-16, 1.6873
1997-02-15, 1.0665
1997-03-16, 0.23874
1997-04-16, -0.20197
1997-05-16, -1.045
1997-06-16, -1.9683
1997-07-16, -1.6333
1997-08-16, -0.6807
1997-09-16, -0.039921
1997-10-16, 0.85764
1997-11-16, 1.4868
1997-12-16, 1.4873
1998-01-16, 1.1569
1998-02-15, 2.1327
1998-03-16, 2.0584
1998-04-16, 1.9978
1998-05-16, 2.103
1998-06-16, 2.4007
1998-07-16, 1.6904
1998-08-16, 1.998
1998-09-16, 2.3871
1998-10-16, 1.7194
1998-11-16, 1.3635
1998-12-16, 0.4425
1999-01-16, 0.44563
1999-02-15, -0.097308
1999-03-16, 0.14244
1999-04-16, 0.27328
1999-05-16, 0.51032
1999-06-16, 0.72809
1999-07-16, 1.4073
1999-08-16, 1.9284
1999-09-16, 2.0976
1999-10-16, 1.4899
1999-11-16, 0.64269
1999-12-16, -0.87478
2000-01-16, -1.1191
2000-02-15, 0.061336
2000-03-16, 0.24008
2000-04-16, 0.50034
2000-05-16, 0.84785
2000-06-16, 1.1839
2000-07-16, 0.75823
2000-08-16, 1.2823
2000-09-16, 0.96526
2000-10-16, 1.6698
2000-11-16, 1.1671
2000-12-16, -0.46733
2001-01-16, 0.27202
2001-02-15, 0.77083
2001-03-16, 0.64508
2001-04-16, 0.81743
2001-05-16, 1.0264
2001-06-16, 0.75443
2001-07-16, 0.44027
2001-08-16, 0.44112
2001-09-16, -0.31566
2001-10-16, 0.55807
2001-11-16, 1.3343
2001-12-16, 0.73052
2002-01-16, 0.027461
2002-02-15, -0.60481
2002-03-16, -0.84844
2002-04-16, -1.2505
2002-05-16, -1.2048
2002-06-16, -1.0423
2002-07-16, -0.27571
2002-08-16, 0.60759
2002-09-16, 1.0767
2002-10-16, 0.94974
2002-11-16, 1.4855
2002-12-16, 1.5825
2003-01-16, 0.24406
2003-02-15, 0.42436
2003-03-16, 0.30904
2003-04-16, 0.22222
2003-05-16, -0.013919
2003-06-16, 0.77435
2003-07-16, 0.80919
2003-08-16, 1.5364
2003-09-16, 1.2444
2003-10-16, 0.43494
2003-11-16, 0.54106
2003-12-16, 0.2409
2004-01-16, -0.50672
2004-02-15, 0.29817
2004-03-16, -0.19677
2004-04-16, -0.61975
2004-05-16, -0.71463
2004-06-16, -0.29264
2004-07-16, -1.3359
2004-08-16, -0.33785
2004-09-16, 0.31547
2004-10-16, 1.9362
2004-11-16, 1.5683
2004-12-16, 2.0015
2005-01-16, 2.1441
2005-02-15, 2.0086
2005-03-16, 1.6579
2005-04-16, 1.6365
2005-05-16, 1.4789
2005-06-16, 1.1498
2005-07-16, 0.91872
2005-08-16, 1.3022
2005-09-16, 1.8762
2005-10-16, 1.7082
2005-11-16, 0.88846
2005-12-16, 0.36451
2006-01-16, 0.24599
2006-02-15, -0.22513
2006-03-16, 0.20019
2006-04-16, 0.75791
2006-05-16, 0.91241
2006-06-16, 0.98958
2006-07-16, 1.4313
2006-08-16, 1.4258
2006-09-16, 0.0048345
2006-10-16, 0.055889
2006-11-16, -0.33779
2006-12-16, -0.51141
2007-01-16, -0.88074
2007-02-15, -0.87703
2007-03-16, -1.5332
2007-04-16, -1.3164
2007-05-16, -1.1449
2007-06-16, -0.98891
2007-07-16, -1.0743
2007-08-16, 0.13383
2007-09-16, 0.92782
2007-10-16, 1.2701
2007-11-16, 0.28039
2007-12-16, -0.13759
2008-01-16, 0.94525
2008-02-15, 0.50304
2008-03-16, -0.10767
2008-04-16, -0.050734
2008-05-16, 0.045222
2008-06-16, -1.1253
2008-07-16, -1.0116
2008-08-16, -0.10674
2008-09-16, 0.27865
2008-10-16, -0.24216
2008-11-16, 0.15042
2008-12-16, -0.27842
2009-01-16, -1.0232
2009-02-15, -0.47901
2009-03-16, -0.63039
2009-04-16, -0.86903
2009-05-16, -0.884
2009-06-16, -0.17809
2009-07-16, -0.51232
2009-08-16, 0.161
2009-09-16, 0.59107
2009-10-16, 1.4414
2009-11-16, 0.24005
2009-12-16, 0.39336
2010-01-16, 0.61482
2010-02-15, 0.71158
2010-03-16, 0.15076
2010-04-16, 0.60413
2010-05-16, 0.60334
2010-06-16, 0.57879
2010-07-16, 0.78113
2010-08-16, 1.93
2010-09-16, 1.9384
2010-10-16, 1.9665
2010-11-16, 1.5347
2010-12-16, 2.1273
2011-01-16, 1.1518
2011-02-15, 1.0507
2011-03-16, 1.1494
2011-04-16, 1.0337
2011-05-16, 0.51154
2011-06-16, 1.0724
2011-07-16, 1.3817
2011-08-16, 1.3628
2011-09-16, 1.9651
2011-10-16, 1.7957
2011-11-16, 1.452
2011-12-16, 0.25069
2012-01-16, -0.40026
2012-02-15, -0.87984
2012-03-16, -0.80353
2012-04-16, -0.59942
2012-05-16, -0.33711
2012-06-16, 0.082412
2012-07-16, 0.98006
2012-08-16, 1.3436
2012-09-16, 0.84167
2012-10-16, 0.84009
2012-11-16, 0.24207
2012-12-16, 0.2479
2013-01-16, -0.3889
2013-02-15, -0.7332
2013-03-16, -0.95432
2013-04-16, -1.1263
2013-05-16, -1.4466
2013-06-16, -1.2633
2013-07-16, -0.9327
2013-08-16, -0.38717
2013-09-16, 0.52733
2013-10-16, 0.78888
2013-11-16, 0.10106
2013-12-16, -0.92758
2014-01-16, -1.7431
2014-02-15, -1.6597
2014-03-16, -1.9993
2014-04-16, -1.8229
2014-05-16, -1.5456
2014-06-16, -1.0461
2014-07-16, -1.3469
2014-08-16, -0.91564
2014-09-16, -0.62552
2014-10-16, -0.082409
2014-11-16, -0.63144
2014-12-16, 0.55685
2015-01-16, -0.48708
2015-02-15, -1.0647
2015-03-16, -1.7049
2015-04-16, -1.4578
2015-05-16, -1.815
2015-06-16, -1.5501
2015-07-16, -0.949
2015-08-16, 0.42024
2015-09-16, 0.87789
2015-10-16, -0.34463
2015-11-16, -0.073823
2015-12-16, -0.32005
2016-01-16, 0.10907
2016-02-15, -0.68314
2016-03-16, -0.35604
2016-04-16, -0.60544
2016-05-16, -0.55795
2016-06-16, -1.0013
2016-07-16, -0.072648
2016-08-16, -0.14714
2016-09-16, 0.44609
2016-10-16, 0.80681
2016-11-16, 0.63339
2016-12-16, 0.69194
2017-01-16, 1.4963
2017-02-15, 1.6283
2017-03-16, 1.1598
2017-04-16, 1.1441
2017-05-16, 1.1162
2017-06-16, 0.45575
2017-07-16, -0.41829
2017-08-16, 0.49354
2017-09-16, 0.50044
2017-10-16, -0.4177
2017-11-16, -1.0192
2017-12-16, -1.65
2018-01-16, -1.6316
2018-02-15, -2.2848
2018-03-16, -1.562
2018-04-16, -1.3234
2018-05-16, -0.75826
2018-06-16, -0.55766
2018-07-16, 0.15632
2018-08-16, -0.47261
2018-09-16, -0.2302
2018-10-16, -0.19144
2018-11-16, -0.073823
2018-12-16, -0.20657
