days since 1900-1-1, spei
1990-10-16, -0.56096
1990-11-16, -1.0739
1990-12-16, -1.4322
1991-01-16, -1.3908
1991-02-15, -1.4815
1991-03-16, 1.0091
1991-04-16, 1.244
1991-05-16, 1.805
1991-06-16, -0.74081
1991-07-16, 0.36574
1991-08-16, 1.0943
1991-09-16, 0.3972
1991-10-16, -0.20243
1991-11-16, -1.3098
1991-12-16, -0.46722
1992-01-16, -0.5103
1992-02-15, 0.94343
1992-03-16, 0.93833
1992-04-16, 0.87021
1992-05-16, -0.21911
1992-06-16, -1.384
1992-07-16, 0.31509
1992-08-16, 0.0067438
1992-09-16, -0.81301
1992-10-16, -0.43721
1992-11-16, -0.85588
1992-12-16, 0.43713
1993-01-16, 1.4125
1993-02-15, 1.8311
1993-03-16, 1.5622
1993-04-16, 0.75427
1993-05-16, -0.43345
1993-06-16, -1.7748
1993-07-16, -0.67923
1993-08-16, 0.27692
1993-09-16, 0.16546
1993-10-16, -0.66527
1993-11-16, -0.60503
1993-12-16, -0.60618
1994-01-16, -0.8429
1994-02-15, -0.29824
1994-03-16, -0.32545
1994-04-16, -0.085192
1994-05-16, -0.18887
1994-06-16, -0.056417
1994-07-16, 0.60528
1994-08-16, -1.0098
1994-09-16, 0.60378
1994-10-16, 0.35127
1994-11-16, 1.1922
1994-12-16, 0.41418
1995-01-16, 1.8025
1995-02-15, 1.1267
1995-03-16, 1.811
1995-04-16, 1.0303
1995-05-16, 1.8083
1995-06-16, 0.67476
1995-07-16, 1.3052
1995-08-16, -0.027425
1995-09-16, -0.8462
1995-10-16, -1.5303
1995-11-16, -1.775
1995-12-16, -1.0663
1996-01-16, -0.95593
1996-02-15, 0.60761
1996-03-16, 0.37148
1996-04-16, 0.44608
1996-05-16, -0.78283
1996-06-16, -1.0566
1996-07-16, -0.6617
1996-08-16, -1.1424
1996-09-16, -0.69898
1996-10-16, 0.86251
1996-11-16, 1.2985
1996-12-16, 1.6422
1997-01-16, 1.5395
1997-02-15, 0.74091
1997-03-16, -0.56821
1997-04-16, -1.7452
1997-05-16, -2.068
1997-06-16, -1.5079
1997-07-16, -0.3601
1997-08-16, 1.3661
1997-09-16, 1.0259
1997-10-16, 0.24455
1997-11-16, 1.2393
1997-12-16, 1.407
1998-01-16, 1.2288
1998-02-15, 2.0088
1998-03-16, 1.8807
1998-04-16, 2.2444
1998-05-16, 1.4801
1998-06-16, 1.9873
1998-07-16, 2.4591
1998-08-16, 1.7047
1998-09-16, 1.5199
1998-10-16, 1.1599
1998-11-16, 1.2674
1998-12-16, 0.084912
1999-01-16, 0.13201
1999-02-15, -0.41179
1999-03-16, 0.13634
1999-04-16, 0.44447
1999-05-16, 1.1168
1999-06-16, 1.6077
1999-07-16, 1.8659
1999-08-16, 2.2604
1999-09-16, 1.952
1999-10-16, 0.6686
1999-11-16, -0.2869
1999-12-16, -1.3504
2000-01-16, -1.1097
2000-02-15, 0.3242
2000-03-16, 0.74658
2000-04-16, 1.2619
2000-05-16, 0.49235
2000-06-16, 0.81856
2000-07-16, 0.80086
2000-08-16, 1.5457
2000-09-16, 1.5568
2000-10-16, 1.4955
2000-11-16, 0.58861
2000-12-16, -0.66736
2001-01-16, -0.089128
2001-02-15, 0.70546
2001-03-16, 1.1086
2001-04-16, 1.0167
2001-05-16, 0.36163
2001-06-16, -0.046403
2001-07-16, -0.83241
2001-08-16, 0.79665
2001-09-16, 1.0259
2001-10-16, 0.40023
2001-11-16, 1.0702
2001-12-16, 0.61599
2002-01-16, 0.028136
2002-02-15, -1.1676
2002-03-16, -1.3008
2002-04-16, -1.1946
2002-05-16, -0.49207
2002-06-16, 0.17619
2002-07-16, 0.84437
2002-08-16, 1.2475
2002-09-16, 1.1212
2002-10-16, 0.77337
2002-11-16, 1.2542
2002-12-16, 1.3874
2003-01-16, 0.21052
2003-02-15, 0.0075059
2003-03-16, -0.55136
2003-04-16, 0.54288
2003-05-16, 0.74592
2003-06-16, 1.4886
2003-07-16, 1.25
2003-08-16, 1.0242
2003-09-16, 0.66212
2003-10-16, 0.16116
2003-11-16, 0.32588
2003-12-16, 0.060948
2004-01-16, -0.41791
2004-02-15, 0.24759
2004-03-16, -0.3599
2004-04-16, -0.2664
2004-05-16, -1.6419
2004-06-16, -0.94545
2004-07-16, 0.19582
2004-08-16, 1.2216
2004-09-16, 0.68132
2004-10-16, 2.129
2004-11-16, 1.4096
2004-12-16, 1.9389
2005-01-16, 1.8631
2005-02-15, 1.8212
2005-03-16, 1.4013
2005-04-16, 0.85566
2005-05-16, 0.73801
2005-06-16, 1.2348
2005-07-16, 1.7195
2005-08-16, 1.3843
2005-09-16, 1.2737
2005-10-16, 1.6778
2005-11-16, 0.74855
2005-12-16, -0.045216
2006-01-16, -0.20796
2006-02-15, -0.34926
2006-03-16, 0.39144
2006-04-16, 1.0089
2006-05-16, 1.6604
2006-06-16, 1.6011
2006-07-16, -0.58281
2006-08-16, -0.75296
2006-09-16, -0.031876
2006-10-16, 0.90158
2006-11-16, -0.21681
2006-12-16, -0.69228
2007-01-16, -1.0884
2007-02-15, -0.79904
2007-03-16, -1.0724
2007-04-16, -1.0024
2007-05-16, -1.2852
2007-06-16, -0.29127
2007-07-16, 0.19985
2007-08-16, 1.0384
2007-09-16, 1.3648
2007-10-16, 1.3315
2007-11-16, -0.080043
2007-12-16, -0.55023
2008-01-16, 0.75413
2008-02-15, 0.71985
2008-03-16, 0.23228
2008-04-16, -1.1498
2008-05-16, -1.1752
2008-06-16, -0.50785
2008-07-16, 0.4801
2008-08-16, 0.556
2008-09-16, 0.46335
2008-10-16, -0.66527
2008-11-16, -0.15904
2008-12-16, -0.23446
2009-01-16, -0.83854
2009-02-15, -0.47606
2009-03-16, -0.69282
2009-04-16, -0.29451
2009-05-16, -0.94552
2009-06-16, -0.15288
2009-07-16, 0.77714
2009-08-16, 1.3873
2009-09-16, 0.46335
2009-10-16, 1.1301
2009-11-16, -0.032457
2009-12-16, 0.38707
2010-01-16, 0.39159
2010-02-15, 0.76642
2010-03-16, 0.16371
2010-04-16, 0.22488
2010-05-16, 0.43275
2010-06-16, 1.6468
2010-07-16, 1.938
2010-08-16, 2.0312
2010-09-16, 1.5594
2010-10-16, 1.8116
2010-11-16, 1.0015
2010-12-16, 1.9272
2011-01-16, 0.89171
2011-02-15, 0.85509
2011-03-16, 0.48324
2011-04-16, 0.76293
2011-05-16, 1.0994
2011-06-16, 0.96731
2011-07-16, 2.0278
2011-08-16, 2.1016
2011-09-16, 1.4466
2011-10-16, 1.3214
2011-11-16, 1.007
2011-12-16, -0.029607
2012-01-16, -0.66215
2012-02-15, -1.4333
2012-03-16, -0.6809
2012-04-16, -0.028883
2012-05-16, 0.69604
2012-06-16, 1.1689
2012-07-16, 1.1732
2012-08-16, 1.4347
2012-09-16, 0.81586
2012-10-16, -0.13
2012-11-16, -0.19753
2012-12-16, 0.28024
2013-01-16, -0.34001
2013-02-15, -0.71379
2013-03-16, -1.2226
2013-04-16, -1.2193
2013-05-16, -1.1004
2013-06-16, -1.0273
2013-07-16, -0.038968
2013-08-16, 1.0349
2013-09-16, 1.0625
2013-10-16, 0.73252
2013-11-16, -0.36206
2013-12-16, -1.1696
2014-01-16, -1.8914
2014-02-15, -1.6283
2014-03-16, -1.3017
2014-04-16, -0.8197
2014-05-16, -1.391
2014-06-16, -1.2461
2014-07-16, -1.1445
2014-08-16, 0.33176
2014-09-16, 0.29576
2014-10-16, -0.10344
2014-11-16, -0.85828
2014-12-16, 0.47875
2015-01-16, -0.37838
2015-02-15, -0.78424
2015-03-16, -2.1561
2015-04-16, -1.7821
2015-05-16, -1.1047
2015-06-16, 0.31757
2015-07-16, 1.1877
2015-08-16, 0.25847
2015-09-16, 0.47154
2015-10-16, -0.78075
2015-11-16, -0.23853
2015-12-16, -0.29566
2016-01-16, 0.31803
2016-02-15, -0.5913
2016-03-16, -0.40858
2016-04-16, -1.0561
2016-05-16, -0.10816
2016-06-16, -0.52997
2016-07-16, 0.36574
2016-08-16, 0.52609
2016-09-16, 0.57617
2016-10-16, 0.95184
2016-11-16, 0.43213
2016-12-16, 0.60687
2017-01-16, 1.4341
2017-02-15, 1.6171
2017-03-16, 1.1086
2017-04-16, 0.34632
2017-05-16, -0.43345
2017-06-16, 0.58904
2017-07-16, 0.45374
2017-08-16, 0.11281
2017-09-16, 0.17426
2017-10-16, -0.54936
2017-11-16, -1.109
2017-12-16, -1.7041
2018-01-16, -1.5459
2018-02-15, -2.0147
2018-03-16, -0.69793
2018-04-16, -0.62736
2018-05-16, 0.28648
2018-06-16, -0.16575
2018-07-16, -0.31672
2018-08-16, -0.51613
2018-09-16, -0.55151
2018-10-16, 0.10979
2018-11-16, 0.25823
2018-12-16, -0.196
