days since 1900-1-1, spei
1991-01-16, -1.9175
1991-02-15, -1.9545
1991-03-16, -0.078713
1991-04-16, -0.063992
1991-05-16, -0.30844
1991-06-16, -0.14193
1991-07-16, -0.055117
1991-08-16, -0.029464
1991-09-16, -0.063331
1991-10-16, 0.078329
1991-11-16, -0.02314
1991-12-16, 0.40823
1992-01-16, 0.64502
1992-02-15, 1.5212
1992-03-16, 0.40346
1992-04-16, 0.28408
1992-05-16, 0.31207
1992-06-16, 0.29056
1992-07-16, 0.29337
1992-08-16, 0.16896
1992-09-16, 0.12626
1992-10-16, 0.23881
1992-11-16, 0.22094
1992-12-16, 0.43209
1993-01-16, 1.3408
1993-02-15, 1.3458
1993-03-16, 1.2594
1993-04-16, 1.2484
1993-05-16, 1.2269
1993-06-16, 1.2109
1993-07-16, 1.201
1993-08-16, 1.255
1993-09-16, 1.2543
1993-10-16, 1.1526
1993-11-16, 1.3093
1993-12-16, 0.91817
1994-01-16, -0.2537
1994-02-15, -0.74386
1994-03-16, -1.086
1994-04-16, -0.79259
1994-05-16, -0.48961
1994-06-16, -0.60098
1994-07-16, -0.59555
1994-08-16, -0.66736
1994-09-16, -0.45868
1994-10-16, -0.35031
1994-11-16, -0.061677
1994-12-16, -0.027873
1995-01-16, 1.3243
1995-02-15, 0.99835
1995-03-16, 1.797
1995-04-16, 1.6868
1995-05-16, 1.7097
1995-06-16, 1.7814
1995-07-16, 1.7525
1995-08-16, 1.7632
1995-09-16, 1.6863
1995-10-16, 1.6327
1995-11-16, 1.3628
1995-12-16, 1.4176
1996-01-16, 0.33293
1996-02-15, 1.2563
1996-03-16, 0.16387
1996-04-16, 0.12132
1996-05-16, -0.086891
1996-06-16, -0.23157
1996-07-16, -0.25972
1996-08-16, -0.29437
1996-09-16, -0.27489
1996-10-16, 0.13601
1996-11-16, 0.58109
1996-12-16, 1.0152
1997-01-16, 1.6598
1997-02-15, 0.79795
1997-03-16, 0.4756
1997-04-16, 0.38781
1997-05-16, 0.19605
1997-06-16, 0.27686
1997-07-16, 0.36014
1997-08-16, 0.42386
1997-09-16, 0.42092
1997-10-16, 0.12328
1997-11-16, 0.35773
1997-12-16, 0.09739
1998-01-16, -0.45812
1998-02-15, 1.5971
1998-03-16, 1.9017
1998-04-16, 2.0082
1998-05-16, 2.1684
1998-06-16, 2.2121
1998-07-16, 2.1991
1998-08-16, 2.1841
1998-09-16, 2.2185
1998-10-16, 2.2936
1998-11-16, 2.2301
1998-12-16, 2.1193
1999-01-16, 2.3345
1999-02-15, 1.1192
1999-03-16, 1.0047
1999-04-16, 0.93204
1999-05-16, 0.74659
1999-06-16, 0.66318
1999-07-16, 0.68371
1999-08-16, 0.7817
1999-09-16, 0.75525
1999-10-16, 0.61064
1999-11-16, 0.42959
1999-12-16, 0.12138
2000-01-16, -0.21442
2000-02-15, 0.80281
2000-03-16, 0.68362
2000-04-16, 0.64125
2000-05-16, 0.56295
2000-06-16, 0.49926
2000-07-16, 0.52289
2000-08-16, 0.46859
2000-09-16, 0.40062
2000-10-16, 0.68476
2000-11-16, 0.61879
2000-12-16, 0.58668
2001-01-16, 1.1114
2001-02-15, 0.78222
2001-03-16, 0.95335
2001-04-16, 0.83829
2001-05-16, 0.74785
2001-06-16, 0.67531
2001-07-16, 0.62453
2001-08-16, 0.60639
2001-09-16, 0.57895
2001-10-16, 0.40377
2001-11-16, 0.82804
2001-12-16, 1.159
2002-01-16, 0.56484
2002-02-15, -0.37723
2002-03-16, -0.69449
2002-04-16, -0.89455
2002-05-16, -0.64051
2002-06-16, -0.54975
2002-07-16, -0.58874
2002-08-16, -0.54759
2002-09-16, -0.52116
2002-10-16, -0.56827
2002-11-16, -0.53299
2002-12-16, -0.22721
2003-01-16, -0.59472
2003-02-15, -0.018621
2003-03-16, 0.26445
2003-04-16, 0.58632
2003-05-16, 0.69759
2003-06-16, 0.71762
2003-07-16, 0.68881
2003-08-16, 0.68505
2003-09-16, 0.66207
2003-10-16, 0.63117
2003-11-16, 0.34516
2003-12-16, -0.04753
2004-01-16, 0.19119
2004-02-15, 0.52881
2004-03-16, 0.2258
2004-04-16, -0.26066
2004-05-16, -0.53915
2004-06-16, -0.54726
2004-07-16, -0.50634
2004-08-16, -0.50303
2004-09-16, -0.53073
2004-10-16, 0.046973
2004-11-16, -0.10109
2004-12-16, 0.46808
2005-01-16, 1.3894
2005-02-15, 1.3682
2005-03-16, 1.6592
2005-04-16, 1.7001
2005-05-16, 1.8356
2005-06-16, 1.85
2005-07-16, 1.8284
2005-08-16, 1.8147
2005-09-16, 1.8531
2005-10-16, 1.7516
2005-11-16, 1.7394
2005-12-16, 1.4233
2006-01-16, 1.0282
2006-02-15, 0.42719
2006-03-16, 0.7934
2006-04-16, 1.1458
2006-05-16, 1.0555
2006-06-16, 0.94118
2006-07-16, 0.86783
2006-08-16, 0.87666
2006-09-16, 0.83078
2006-10-16, 0.74347
2006-11-16, 0.66088
2006-12-16, 0.45825
2007-01-16, 0.074446
2007-02-15, 0.22417
2007-03-16, -0.68204
2007-04-16, -1.4107
2007-05-16, -1.5996
2007-06-16, -1.4948
2007-07-16, -1.3196
2007-08-16, -1.3109
2007-09-16, -1.1981
2007-10-16, -1.2011
2007-11-16, -1.2544
2007-12-16, -1.1192
2008-01-16, -0.23227
2008-02-15, -0.32873
2008-03-16, -0.17543
2008-04-16, -0.21452
2008-05-16, -0.15877
2008-06-16, -0.2046
2008-07-16, -0.1843
2008-08-16, -0.22216
2008-09-16, -0.35294
2008-10-16, -0.56645
2008-11-16, -0.25011
2008-12-16, -0.26524
2009-01-16, -1.5253
2009-02-15, -1.2353
2009-03-16, -1.0774
2009-04-16, -0.96162
2009-05-16, -0.99501
2009-06-16, -0.77914
2009-07-16, -0.78786
2009-08-16, -0.76934
2009-09-16, -0.76324
2009-10-16, -0.4585
2009-11-16, -0.81692
2009-12-16, -0.57148
2010-01-16, 0.159
2010-02-15, 0.070944
2010-03-16, 0.18387
2010-04-16, 0.61619
2010-05-16, 0.77586
2010-06-16, 0.72943
2010-07-16, 0.78396
2010-08-16, 0.83331
2010-09-16, 0.839
2010-10-16, 0.88699
2010-11-16, 1.0845
2010-12-16, 1.4837
2011-01-16, 1.2079
2011-02-15, 1.2625
2011-03-16, 1.6852
2011-04-16, 1.3822
2011-05-16, 1.375
2011-06-16, 1.3992
2011-07-16, 1.3747
2011-08-16, 1.3601
2011-09-16, 1.3563
2011-10-16, 1.3053
2011-11-16, 1.3459
2011-12-16, 0.48569
2012-01-16, 0.48956
2012-02-15, -0.074817
2012-03-16, -0.39406
2012-04-16, 0.066178
2012-05-16, -0.088601
2012-06-16, -0.15925
2012-07-16, -0.1158
2012-08-16, -0.19508
2012-09-16, -0.22293
2012-10-16, -0.39528
2012-11-16, -0.53721
2012-12-16, -0.010992
2013-01-16, -0.20015
2013-02-15, -0.17879
2013-03-16, -0.51092
2013-04-16, -1.0245
2013-05-16, -1.0681
2013-06-16, -1.1384
2013-07-16, -1.2474
2013-08-16, -1.148
2013-09-16, -1.0763
2013-10-16, -1.0997
2013-11-16, -1.2989
2013-12-16, -1.8673
2014-01-16, -2.1416
2014-02-15, -1.7918
2014-03-16, -2.0961
2014-04-16, -1.8676
2014-05-16, -2.0269
2014-06-16, -2.0722
2014-07-16, -2.0852
2014-08-16, -2.1341
2014-09-16, -2.1093
2014-10-16, -2.1422
2014-11-16, -2.125
2014-12-16, -1.0434
2015-01-16, -1.0531
2015-02-15, -1.494
2015-03-16, -1.9181
2015-04-16, -1.7143
2015-05-16, -1.3522
2015-06-16, -1.3223
2015-07-16, -1.2009
2015-08-16, -1.2534
2015-09-16, -1.2292
2015-10-16, -1.3871
2015-11-16, -1.1291
2015-12-16, -1.673
2016-01-16, -1.0009
2016-02-15, -1.1126
2016-03-16, -0.29329
2016-04-16, -0.32852
2016-05-16, -0.45637
2016-06-16, -0.46747
2016-07-16, -0.50267
2016-08-16, -0.43345
2016-09-16, -0.44566
2016-10-16, -0.15325
2016-11-16, -0.26929
2016-12-16, -0.14936
2017-01-16, 0.50904
2017-02-15, 1.5287
2017-03-16, 1.1477
2017-04-16, 1.2257
2017-05-16, 1.2466
2017-06-16, 1.2637
2017-07-16, 1.2177
2017-08-16, 1.1859
2017-09-16, 1.2003
2017-10-16, 1.035
2017-11-16, 0.91802
2017-12-16, 0.35096
2018-01-16, -0.90472
2018-02-15, -1.8741
2018-03-16, -1.5622
2018-04-16, -1.6026
2018-05-16, -1.7042
2018-06-16, -1.7369
2018-07-16, -1.7735
2018-08-16, -1.764
2018-09-16, -1.7549
2018-10-16, -1.609
2018-11-16, -1.2791
2018-12-16, -0.90361
