days since 1900-1-1, spei
1990-12-16, -1.3837
1991-01-16, -1.4664
1991-02-15, -1.8267
1991-03-16, 0.36447
1991-04-16, 0.27651
1991-05-16, 0.35816
1991-06-16, 0.74701
1991-07-16, 1.2299
1991-08-16, 1.823
1991-09-16, -0.43217
1991-10-16, 0.094421
1991-11-16, -0.60002
1991-12-16, -0.36822
1992-01-16, -0.55945
1992-02-15, 0.5183
1992-03-16, 0.71144
1992-04-16, 0.41398
1992-05-16, 0.60282
1992-06-16, 0.54693
1992-07-16, 0.8759
1992-08-16, -0.1984
1992-09-16, -1.4545
1992-10-16, -0.09765
1992-11-16, -0.72728
1992-12-16, 0.16369
1993-01-16, 1.2617
1993-02-15, 1.6325
1993-03-16, 1.5513
1993-04-16, 1.3232
1993-05-16, 1.4025
1993-06-16, 1.1836
1993-07-16, 0.60564
1993-08-16, -0.32689
1993-09-16, -1.2809
1993-10-16, -0.9032
1993-11-16, -0.4155
1993-12-16, -0.58081
1994-01-16, -0.99053
1994-02-15, -0.53422
1994-03-16, -0.60127
1994-04-16, -0.59095
1994-05-16, -0.38368
1994-06-16, -0.36732
1994-07-16, 0.052981
1994-08-16, -0.42102
1994-09-16, 0.1725
1994-10-16, 0.60449
1994-11-16, 0.65186
1994-12-16, 0.56501
1995-01-16, 1.7813
1995-02-15, 1.3421
1995-03-16, 1.7577
1995-04-16, 1.671
1995-05-16, 1.6652
1995-06-16, 1.7969
1995-07-16, 1.1956
1995-08-16, 1.6925
1995-09-16, 0.18926
1995-10-16, -0.076566
1995-11-16, -1.4832
1995-12-16, -1.3075
1996-01-16, -1.3218
1996-02-15, -0.038501
1996-03-16, -0.15434
1996-04-16, -0.21821
1996-05-16, 0.04908
1996-06-16, 0.028013
1996-07-16, 0.30501
1996-08-16, -1.0333
1996-09-16, -1.1705
1996-10-16, 0.24965
1996-11-16, 0.71556
1996-12-16, 1.4637
1997-01-16, 1.6202
1997-02-15, 1.0595
1997-03-16, 0.46615
1997-04-16, -0.0020213
1997-05-16, -0.45072
1997-06-16, -0.97105
1997-07-16, -1.7707
1997-08-16, -1.5017
1997-09-16, -0.62678
1997-10-16, -0.047695
1997-11-16, 1.4898
1997-12-16, 1.6272
1998-01-16, 1.2062
1998-02-15, 2.1155
1998-03-16, 2.0247
1998-04-16, 2.1191
1998-05-16, 2.1017
1998-06-16, 2.1509
1998-07-16, 2.4103
1998-08-16, 1.6582
1998-09-16, 2.1277
1998-10-16, 2.1856
1998-11-16, 1.6574
1998-12-16, 0.62071
1999-01-16, 0.44017
1999-02-15, 0.13189
1999-03-16, 0.19672
1999-04-16, 0.42923
1999-05-16, 0.34797
1999-06-16, 0.6617
1999-07-16, 0.85532
1999-08-16, 1.5306
1999-09-16, 1.966
1999-10-16, 1.5864
1999-11-16, 1.0091
1999-12-16, -0.5753
2000-01-16, -0.87248
2000-02-15, 0.18313
2000-03-16, 0.10144
2000-04-16, 0.45484
2000-05-16, 0.43954
2000-06-16, 0.85155
2000-07-16, 1.3096
2000-08-16, 0.84329
2000-09-16, 1.2489
2000-10-16, 1.4345
2000-11-16, 1.1056
2000-12-16, -0.083223
2001-01-16, 0.37052
2001-02-15, 0.80962
2001-03-16, 0.80728
2001-04-16, 0.74629
2001-05-16, 0.65778
2001-06-16, 0.98235
2001-07-16, 0.84302
2001-08-16, 0.52566
2001-09-16, 0.3897
2001-10-16, -0.2175
2001-11-16, 1.1361
2001-12-16, 0.90107
2002-01-16, 0.11101
2002-02-15, -0.60175
2002-03-16, -0.8177
2002-04-16, -0.87008
2002-05-16, -1.173
2002-06-16, -1.1533
2002-07-16, -0.93971
2002-08-16, -0.073188
2002-09-16, 0.59454
2002-10-16, 1.0046
2002-11-16, 1.4532
2002-12-16, 1.6366
2003-01-16, 0.38734
2003-02-15, 0.46149
2003-03-16, 0.31905
2003-04-16, 0.54359
2003-05-16, 0.36592
2003-06-16, 0.056114
2003-07-16, 0.7671
2003-08-16, 0.90918
2003-09-16, 1.454
2003-10-16, 0.91445
2003-11-16, 0.65355
2003-12-16, 0.24356
2004-01-16, -0.37317
2004-02-15, 0.31367
2004-03-16, -0.26573
2004-04-16, -0.44939
2004-05-16, -0.70945
2004-06-16, -0.63986
2004-07-16, -0.20956
2004-08-16, -1.1503
2004-09-16, -0.43217
2004-10-16, 1.6592
2004-11-16, 1.5637
2004-12-16, 2.0426
2005-01-16, 2.1866
2005-02-15, 1.98
2005-03-16, 1.8415
2005-04-16, 1.6249
2005-05-16, 1.7146
2005-06-16, 1.539
2005-07-16, 1.1445
2005-08-16, 0.99216
2005-09-16, 1.4355
2005-10-16, 1.9779
2005-11-16, 1.1376
2005-12-16, 0.38485
2006-01-16, 0.34423
2006-02-15, -0.052074
2006-03-16, 0.36759
2006-04-16, 0.68301
2006-05-16, 0.80416
2006-06-16, 0.85312
2006-07-16, 0.87205
2006-08-16, 1.4684
2006-09-16, 1.381
2006-10-16, 0.32508
2006-11-16, -0.50692
2006-12-16, -0.72566
2007-01-16, -0.77584
2007-02-15, -0.84912
2007-03-16, -1.393
2007-04-16, -1.5141
2007-05-16, -1.3449
2007-06-16, -1.0959
2007-07-16, -0.91541
2007-08-16, -0.88059
2007-09-16, 0.41415
2007-10-16, 1.0492
2007-11-16, 0.35361
2007-12-16, -0.063579
2008-01-16, 1.037
2008-02-15, 0.63335
2008-03-16, -0.021647
2008-04-16, -0.28279
2008-05-16, -0.029898
2008-06-16, 0.024574
2008-07-16, -0.99205
2008-08-16, -0.94258
2008-09-16, -0.22913
2008-10-16, -0.14003
2008-11-16, 0.061715
2008-12-16, -0.11552
2009-01-16, -0.98651
2009-02-15, -0.52956
2009-03-16, -0.74435
2009-04-16, -0.75848
2009-05-16, -0.92401
2009-06-16, -0.72253
2009-07-16, -0.098829
2009-08-16, -0.4223
2009-09-16, 0.033981
2009-10-16, 1.1883
2009-11-16, 0.57843
2009-12-16, 0.49284
2010-01-16, 0.65932
2010-02-15, 0.69201
2010-03-16, 0.36134
2010-04-16, 0.42455
2010-05-16, 0.73783
2010-06-16, 0.70277
2010-07-16, 0.70321
2010-08-16, 0.9657
2010-09-16, 1.8582
2010-10-16, 2.1578
2010-11-16, 1.6434
2010-12-16, 2.2448
2011-01-16, 1.3064
2011-02-15, 1.0606
2011-03-16, 1.2885
2011-04-16, 1.0496
2011-05-16, 1.1227
2011-06-16, 0.67132
2011-07-16, 1.1563
2011-08-16, 1.4696
2011-09-16, 1.3038
2011-10-16, 1.9756
2011-11-16, 1.6863
2011-12-16, 0.47962
2012-01-16, -0.2164
2012-02-15, -0.8646
2012-03-16, -0.61578
2012-04-16, -0.42301
2012-05-16, -0.61308
2012-06-16, -0.22127
2012-07-16, 0.24838
2012-08-16, 0.97215
2012-09-16, 1.222
2012-10-16, 0.69994
2012-11-16, 0.486
2012-12-16, 0.50999
2013-01-16, -0.38037
2013-02-15, -0.7634
2013-03-16, -0.95106
2013-04-16, -1.1543
2013-05-16, -1.1829
2013-06-16, -1.4238
2013-07-16, -1.1817
2013-08-16, -0.7069
2013-09-16, -0.26972
2013-10-16, 0.49201
2013-11-16, 0.13543
2013-12-16, -0.83589
2014-01-16, -1.5989
2014-02-15, -1.6575
2014-03-16, -1.9463
2014-04-16, -1.9899
2014-05-16, -1.9853
2014-06-16, -1.5474
2014-07-16, -1.0304
2014-08-16, -1.22
2014-09-16, -0.84704
2014-10-16, -0.79478
2014-11-16, -0.59615
2014-12-16, 0.5297
2015-01-16, -0.40917
2015-02-15, -1.0941
2015-03-16, -1.7502
2015-04-16, -1.6553
2015-05-16, -1.2363
2015-06-16, -1.8395
2015-07-16, -1.4208
2015-08-16, -0.96555
2015-09-16, 0.39846
2015-10-16, 0.32749
2015-11-16, -0.12995
2015-12-16, -0.17313
2016-01-16, 0.078458
2016-02-15, -0.667
2016-03-16, -0.50619
2016-04-16, -0.54769
2016-05-16, -0.55055
2016-06-16, -0.57473
2016-07-16, -0.92849
2016-08-16, 0.039117
2016-09-16, -0.18878
2016-10-16, 0.86105
2016-11-16, 0.51763
2016-12-16, 0.74143
2017-01-16, 1.5414
2017-02-15, 1.6181
2017-03-16, 1.2233
2017-04-16, 1.1276
2017-05-16, 1.1782
2017-06-16, 1.1177
2017-07-16, 0.41776
2017-08-16, -0.37123
2017-09-16, 0.49986
2017-10-16, -0.079198
2017-11-16, -0.88929
2017-12-16, -1.6633
2018-01-16, -1.6054
2018-02-15, -2.3293
2018-03-16, -1.7153
2018-04-16, -1.5521
2018-05-16, -1.2791
2018-06-16, -0.73082
2018-07-16, -0.66663
2018-08-16, 0.15718
2018-09-16, -0.42802
2018-10-16, -0.1188
2018-11-16, -0.026035
2018-12-16, -0.39339
