days since 1900-1-1, spei
1990-11-16, -1.162
1990-12-16, -1.2436
1991-01-16, -1.3023
1991-02-15, -0.98155
1991-03-16, 1.5134
1991-04-16, 1.8741
1991-05-16, -1.0983
1991-06-16, 0.01072
1991-07-16, 1.0117
1991-08-16, 1.0342
1991-09-16, 0.014587
1991-10-16, -0.56059
1991-11-16, -1.1959
1991-12-16, -0.39835
1992-01-16, 0.014068
1992-02-15, 0.91656
1992-03-16, 1.2939
1992-04-16, -0.08878
1992-05-16, -1.6501
1992-06-16, -0.10258
1992-07-16, 0.8887
1992-08-16, -0.4463
1992-09-16, -1.5834
1992-10-16, 0.20872
1992-11-16, -0.57803
1992-12-16, 0.26955
1993-01-16, 1.7332
1993-02-15, 1.7577
1993-03-16, 1.1101
1993-04-16, -0.1623
1993-05-16, -1.5776
1993-06-16, -1.3885
1993-07-16, 0.18811
1993-08-16, 0.95156
1993-09-16, -0.49743
1993-10-16, -0.88703
1993-11-16, -0.30647
1993-12-16, -0.50192
1994-01-16, -0.8534
1994-02-15, -0.07122
1994-03-16, 0.037675
1994-04-16, -0.48931
1994-05-16, 0.40086
1994-06-16, 0.17015
1994-07-16, -0.45113
1994-08-16, -0.065666
1994-09-16, 0.12834
1994-10-16, 0.90448
1994-11-16, 0.9919
1994-12-16, 0.36762
1995-01-16, 1.6655
1995-02-15, 1.2954
1995-03-16, 1.1949
1995-04-16, 1.647
1995-05-16, 0.58072
1995-06-16, 1.5095
1995-07-16, 0.34097
1995-08-16, -0.49802
1995-09-16, -1.0374
1995-10-16, -1.5086
1995-11-16, -1.6338
1995-12-16, -0.81058
1996-01-16, -0.50313
1996-02-15, 0.74005
1996-03-16, 0.76518
1996-04-16, -0.76282
1996-05-16, -0.84713
1996-06-16, -0.60652
1996-07-16, -0.81986
1996-08-16, -0.95321
1996-09-16, -0.68847
1996-10-16, 1.3038
1996-11-16, 1.3905
1996-12-16, 1.3624
1997-01-16, 1.4349
1997-02-15, 0.19095
1997-03-16, -1.6265
1997-04-16, -1.6693
1997-05-16, -1.8594
1997-06-16, -1.2926
1997-07-16, 1.3458
1997-08-16, 1.4869
1997-09-16, 0.46038
1997-10-16, -0.046787
1997-11-16, 1.2985
1997-12-16, 1.5175
1998-01-16, 0.83514
1998-02-15, 1.9868
1998-03-16, 2.1447
1998-04-16, 1.1488
1998-05-16, 1.8185
1998-06-16, 2.4961
1998-07-16, 2.0187
1998-08-16, 0.9683
1998-09-16, 1.3135
1998-10-16, 1.3214
1998-11-16, 0.84569
1998-12-16, -0.0083635
1999-01-16, -0.10149
1999-02-15, -0.18697
1999-03-16, 0.044596
1999-04-16, 1.0402
1999-05-16, 1.3765
1999-06-16, 1.5656
1999-07-16, 2.052
1999-08-16, 2.2405
1999-09-16, 1.722
1999-10-16, -0.22959
1999-11-16, -0.63641
1999-12-16, -1.1901
2000-01-16, -1.169
2000-02-15, 0.91514
2000-03-16, 1.1029
2000-04-16, 0.62577
2000-05-16, 0.82499
2000-06-16, -0.31784
2000-07-16, 1.4729
2000-08-16, 1.9936
2000-09-16, 0.85013
2000-10-16, 1.393
2000-11-16, 0.54423
2000-12-16, -1.2017
2001-01-16, 0.11367
2001-02-15, 1.2161
2001-03-16, 0.90769
2001-04-16, 0.7092
2001-05-16, 0.10465
2001-06-16, -1.7201
2001-07-16, 0.53239
2001-08-16, 1.4464
2001-09-16, 0.54829
2001-10-16, 0.11038
2001-11-16, 1.1172
2001-12-16, 0.67536
2002-01-16, -0.50707
2002-02-15, -1.2986
2002-03-16, -1.2136
2002-04-16, -0.59769
2002-05-16, 0.010638
2002-06-16, 0.62312
2002-07-16, 0.83977
2002-08-16, 1.4419
2002-09-16, 1.0117
2002-10-16, 0.30105
2002-11-16, 1.2492
2002-12-16, 1.4543
2003-01-16, -0.36008
2003-02-15, -0.61767
2003-03-16, 0.21002
2003-04-16, 0.52816
2003-05-16, 1.4684
2003-06-16, 1.3925
2003-07-16, 0.62956
2003-08-16, 0.93472
2003-09-16, 0.76082
2003-10-16, -0.37871
2003-11-16, 0.36298
2003-12-16, 0.24704
2004-01-16, -0.7098
2004-02-15, 0.31995
2004-03-16, 0.089793
2004-04-16, -1.5379
2004-05-16, -1.2878
2004-06-16, -0.20224
2004-07-16, 0.97447
2004-08-16, 1.2717
2004-09-16, 0.40767
2004-10-16, 2.1171
2004-11-16, 1.537
2004-12-16, 1.3251
2005-01-16, 1.8974
2005-02-15, 1.5734
2005-03-16, 0.87772
2005-04-16, 0.45628
2005-05-16, 0.9628
2005-06-16, 1.8808
2005-07-16, 1.2566
2005-08-16, 0.88929
2005-09-16, 1.4433
2005-10-16, 1.6149
2005-11-16, 0.39078
2005-12-16, -0.43605
2006-01-16, -0.011217
2006-02-15, -0.24817
2006-03-16, 0.42255
2006-04-16, 1.6143
2006-05-16, 1.8296
2006-06-16, 0.10301
2006-07-16, -1.605
2006-08-16, -0.38725
2006-09-16, 0.78932
2006-10-16, 0.67714
2006-11-16, -0.29863
2006-12-16, -0.91406
2007-01-16, -0.88711
2007-02-15, -0.53547
2007-03-16, -0.94322
2007-04-16, -1.243
2007-05-16, -0.49761
2007-06-16, -0.048194
2007-07-16, 0.66655
2007-08-16, 1.161
2007-09-16, 1.4469
2007-10-16, 1.1331
2007-11-16, -0.5012
2007-12-16, -0.75532
2008-01-16, 1.1386
2008-02-15, 0.89882
2008-03-16, -1.0132
2008-04-16, -1.2831
2008-05-16, -0.46013
2008-06-16, 0.0058279
2008-07-16, 0.4938
2008-08-16, 0.99595
2008-09-16, -0.071995
2008-10-16, -0.93197
2008-11-16, 0.0067871
2008-12-16, 0.02261
2009-01-16, -1.1106
2009-02-15, -0.41618
2009-03-16, -0.070506
2009-04-16, -0.84106
2009-05-16, -0.77293
2009-06-16, 0.53664
2009-07-16, 1.4579
2009-08-16, 0.94596
2009-09-16, 0.10576
2009-10-16, 1.1108
2009-11-16, 0.11624
2009-12-16, -0.047196
2010-01-16, 0.78973
2010-02-15, 0.62675
2010-03-16, -0.20293
2010-04-16, 0.14185
2010-05-16, 1.5422
2010-06-16, 1.7227
2010-07-16, 1.7477
2010-08-16, 2.134
2010-09-16, 1.1999
2010-10-16, 1.4624
2010-11-16, 1.0491
2010-12-16, 1.6641
2011-01-16, 0.94802
2011-02-15, -0.16251
2011-03-16, 0.90987
2011-04-16, 0.93135
2011-05-16, 0.4637
2011-06-16, 1.8783
2011-07-16, 2.0018
2011-08-16, 1.9194
2011-09-16, 1.0803
2011-10-16, 0.94575
2011-11-16, 1.016
2011-12-16, -0.3229
2012-01-16, -1.021
2012-02-15, -1.0877
2012-03-16, -0.45603
2012-04-16, 0.76477
2012-05-16, 0.99402
2012-06-16, 0.57149
2012-07-16, 1.6851
2012-08-16, 1.3106
2012-09-16, -0.04881
2012-10-16, -0.18471
2012-11-16, -0.10983
2012-12-16, 0.37057
2013-01-16, -0.26795
2013-02-15, -1.1645
2013-03-16, -0.9721
2013-04-16, -0.99434
2013-05-16, -1.1855
2013-06-16, -0.35318
2013-07-16, 0.52141
2013-08-16, 1.3058
2013-09-16, 1.0505
2013-10-16, 0.25511
2013-11-16, -0.47476
2013-12-16, -1.2752
2014-01-16, -2.0194
2014-02-15, -1.0782
2014-03-16, -0.63852
2014-04-16, -1.0677
2014-05-16, -1.3149
2014-06-16, -1.2974
2014-07-16, -0.05024
2014-08-16, 0.49856
2014-09-16, 0.39704
2014-10-16, -0.45593
2014-11-16, -0.86198
2014-12-16, 0.68222
2015-01-16, -0.04638
2015-02-15, -1.7747
2015-03-16, -1.8778
2015-04-16, -1.5441
2015-05-16, 0.38906
2015-06-16, 0.99217
2015-07-16, 0.47156
2015-08-16, 0.55002
2015-09-16, 0.0088467
2015-10-16, -0.78319
2015-11-16, -0.27515
2015-12-16, 0.024157
2016-01-16, 0.33481
2016-02-15, -0.61997
2016-03-16, -0.86002
2016-04-16, -0.17467
2016-05-16, -0.49183
2016-06-16, 0.1606
2016-07-16, 0.1521
2016-08-16, 0.94035
2016-09-16, 0.42884
2016-10-16, 0.79487
2016-11-16, 0.52432
2016-12-16, 0.3882
2017-01-16, 1.5227
2017-02-15, 1.6409
2017-03-16, 0.3427
2017-04-16, -0.59917
2017-05-16, 0.54973
2017-06-16, 0.68234
2017-07-16, -0.02536
2017-08-16, -0.065666
2017-09-16, 0.41297
2017-10-16, -0.75148
2017-11-16, -1.2816
2017-12-16, -1.5846
2018-01-16, -1.429
2018-02-15, -1.3155
2018-03-16, -0.49704
2018-04-16, 0.28943
2018-05-16, -0.27269
2018-06-16, 0.25995
2018-07-16, -0.6517
2018-08-16, -0.95321
2018-09-16, 0.060335
2018-10-16, 0.14907
2018-11-16, 0.2926
2018-12-16, -0.21606
